age,round.age,Carbon,Oxygen
3.032103,3,-0.56,2.72
3.033343,3,-0.15,3.81
3.034691,3,-0.74,3.38
3.034915,3,-0.44,3.6
3.038093,3,-0.14,2.92
3.03847,3,-0.69,2.98
3.039629,3,-0.25,3.7
3.0412,3,-1.03,3.59
3.041495,3,-0.17,3.59
3.042129,3,NA,3.42
3.042772,3,-0.47,3.61
3.044343,3,-0.6,3.86
3.044897,3,-0.21,3.46
3.045788,3,-0.3,3.36
3.045914,3,-0.22,3.14
3.047486,3,-0.82,3.93
3.048299,3,-0.61,3.6
3.049057,3,-0.37,3.91
3.049447,3,-0.15,3.84
3.051449,3,-0.29,3.73
3.052717,3,-0.69,3.75
3.05275,3,-0.38,3.96
3.05371,3,-1.08,3.85
3.054348,3,-0.16,3.6
3.0555,3,-0.3,3.68
3.055919,3,-0.59,3.17
3.057246,3,-0.26,3.33
3.057975,3,-0.15,3.67
3.05912,3,-0.11,2.92
3.059841,3,NA,3.57
3.060144,3,-0.21,3.45
3.060725,3,-0.11,3.48
3.062322,3,0.04,3.24
3.063043,3,-0.05,3.43
3.06375,3,-0.13,3.47
3.065523,3,-0.04,3.34
3.065941,3,-0.1,3.27
3.0665,3,0.08,3.48
3.068724,3,0.09,3.21
3.06884,3,-0.18,3.38
3.069053,3,-0.29,3.74
3.06925,3,-0.15,3.61
3.07145,3,0,3.47
3.071846,3,0.15,3.34
3.071926,3,0.08,NA
3.072252,3,-0.79,3.79
3.074567,3,-0.05,3.44
3.075972,3,0.09,3.36
3.07617,3,0.06,3.15
3.076435,3,-0.29,3.36
3.078108,3,-0.6,3.43
3.0786,3,-0.03,3.37
3.080149,3,0,3.3
3.080439,3,-0.33,2.76
3.080618,3,NA,3.12
3.0819,3,-0.03,3.38
3.082291,3,-1.33,3.09
3.084205,3,0.27,3.47
3.084423,3,-0.02,3.12
3.086032,3,-0.84,NA
3.086158,3,-0.04,3.57
3.088002,3,0.08,3.33
3.088005,3,-0.15,3.1
3.089667,3,-0.89,3.4
3.089961,3,-0.49,3.91
3.091583,3,0.02,3.43
3.091799,3,-0.77,3.28
3.093,3,-1.09,3.19
3.093763,3,-0.84,3.87
3.095162,3,-0.18,3.39
3.095596,3,-0.17,3.32
3.096333,3,-0.44,2.81
3.097565,3,-0.52,3.78
3.098744,3,-0.55,3.36
3.099394,3,0.05,3.37
3.099667,3,-0.66,3.32
3.101368,3,-0.85,3.93
3.102,3,-0.23,3.2
3.102323,3,-0.09,3.39
3.102667,3,NA,3.55
3.103191,3,-0.08,3.27
3.105171,3,-0.87,3.68
3.106334,3,-0.26,3.25
3.106988,3,0.06,3.35
3.107747,3,-0.05,3.24
3.109334,3,-0.1,3.36
3.110785,3,-0.04,3.35
3.110785,3,-0.04,3.4
3.112315,3,-0.3,3.28
3.112775,3,-0.51,3.87
3.113,3,-0.32,3.27
3.113823,3,-0.21,3.49
3.114202,3,-0.15,3.41
3.115783,3,-0.05,3.29
3.116101,3,-0.03,3.45
3.116334,3,-0.25,3.33
3.116578,3,-0.56,3.68
3.117999,3,-0.51,3.42
3.119254,3,-0.15,3.35
3.119667,3,-0.19,3.26
3.121496,3,-0.28,3.48
3.122372,3,-0.25,3.47
3.123,3,-0.51,3.37
3.123825,3,NA,3.82
3.124222,3,-0.34,3.54
3.125328,3,-0.38,3.57
3.126334,3,-0.26,3.36
3.126947,3,-0.03,3.65
3.127302,3,-0.76,3.8
3.128288,3,-0.33,3.6
3.129,3,-0.21,3.49
3.129667,3,-1.4,3.38
3.129673,3,-0.3,3.51
3.130779,3,-0.47,3.88
3.131247,3,NA,3.64
3.132262,3,-0.26,3.68
3.132313,3,-0.2,3.54
3.132786,3,NA,3.14
3.133731,3,-0.17,3.59
3.133772,3,-2.23,3.94
3.134454,3,-0.39,3.36
3.135405,3,-0.36,3.59
3.136056,3,-0.27,3.65
3.136504,3,-1.84,3.84
3.136595,3,-0.63,3.78
3.138024,3,-0.77,3.67
3.138379,3,-0.28,3.64
3.138737,3,-0.79,3.66
3.139236,3,-0.63,3.96
3.140119,3,-0.56,3.58
3.140643,3,-1.78,3.71
3.140699,3,-0.3,3.17
3.140878,3,NA,3.77
3.141968,3,-0.84,4.05
3.143027,3,-0.25,3.92
3.143027,3,NA,3.1
3.143364,3,-0.57,3.17
3.145361,3,-1.1,4.1
3.146545,3,-0.36,3.44
3.146587,3,NA,3.65
3.147,3,-0.34,3.46
3.149154,3,-1.5,4.16
3.149631,3,-0.17,2.98
3.150352,3,-0.29,3.07
3.150636,3,-0.45,2.91
3.152577,3,-0.06,3.07
3.152947,3,-0.72,3.72
3.154118,3,-0.11,3.2
3.154273,3,NA,3.49
3.155293,3,NA,2.94
3.155976,3,-0.21,3.43
3.156633,3,-0.27,2.96
3.156946,3,-0.23,3.08
3.157221,3,-0.36,3.46
3.15794,3,-0.88,3.37
3.158303,3,-0.43,3
3.158599,3,-0.46,2.81
3.158674,3,NA,2.97
3.159019,3,-0.34,3.42
3.159881,3,-0.08,3.17
3.160252,3,NA,2.95
3.160714,3,-0.25,3.4
3.160816,3,NA,3.33
3.161459,3,-0.19,3.45
3.161925,3,-0.05,3.35
3.162347,3,-0.66,2.66
3.162614,3,-0.27,3.73
3.162755,3,-1.72,3.1
3.163037,3,-0.12,3.42
3.163578,3,NA,3.01
3.164388,3,NA,2.99
3.164615,3,-0.05,3.49
3.164796,3,NA,3.52
3.165492,3,-0.33,3.19
3.168043,3,-0.53,3.83
3.168159,3,-0.12,3.35
3.168656,3,0.18,3
3.168913,3,-0.1,3.18
3.171777,3,0.05,3.21
3.172366,3,0.09,3.56
3.172391,3,-0.37,3.98
3.173261,3,-0.1,3.21
3.174898,3,0.01,3.33
3.176392,3,-0.23,3.35
3.176539,3,-0.24,3.6
3.177308,3,-0.11,3.37
3.177703,3,0.12,3.41
3.180114,3,-0.51,3.43
3.180384,3,NA,3.37
3.180464,3,0.05,3.16
3.181154,3,-0.17,3.21
3.183225,3,0.18,3.03
3.183836,3,0.14,3.44
3.184231,3,NA,2.87
3.185,3,NA,3.36
3.186055,3,NA,3.2
3.187304,3,0.02,3.14
3.188165,3,-0.08,3.53
3.188956,3,0.12,3.16
3.189076,3,NA,3.16
3.190707,3,0.13,3.15
3.192121,3,0.08,3.52
3.192133,3,-0.1,3.35
3.192912,3,0.07,3.23
3.194111,3,0.17,3.2
3.195154,3,0.01,2.9
3.196077,3,-0.18,3.82
3.196868,3,NA,2.94
3.197514,3,0.24,3.4
3.198175,3,0.5,3.09
3.200033,3,-0.14,3.71
3.200824,3,0.01,2.93
3.200918,3,0.02,2.9
3.204217,3,0.28,3.13
3.204303,3,0.15,2.95
3.20478,3,0.18,3.18
3.207238,3,0.45,3.09
3.20765,3,NA,3.61
3.207945,3,-0.29,3.5
3.208736,3,NA,3.45
3.210997,3,0.26,3.11
3.211901,3,-0.18,3.53
3.212692,3,0.01,3.38
3.212915,3,0.23,3.34
3.214345,3,0.16,3.3
3.21445,3,0.07,3.28
3.21539,3,0.51,3.46
3.215857,3,0.06,3.55
3.216648,3,-0.4,2.93
3.217865,3,0.4,3.06
3.218227,3,-0.18,3.18
3.219813,3,0.09,3.11
3.219813,3,0.03,3.56
3.22034,3,0.2,3.3
3.220604,3,NA,3.57
3.221033,3,0.22,3.46
3.221794,3,0.09,3.42
3.222951,3,NA,3.13
3.223333,3,-0.2,3.33
3.223545,3,-1.27,3.63
3.224,3,NA,3.72
3.22446,3,0.2,3.48
3.225637,3,-0.54,3.4
3.22656,3,NA,3.13
3.227182,3,-0.59,3.62
3.227333,3,0.08,3.29
3.227977,3,NA,3.31
3.22948,3,-0.12,3.08
3.230169,3,NA,3.51
3.230667,3,-0.05,3.45
3.230818,3,-0.04,3.81
3.231494,3,0.06,3.44
3.233323,3,0.02,3.48
3.233747,3,NA,3.26
3.234,3,-0.11,3.08
3.235011,3,0.2,3.28
3.237165,3,-0.34,3.51
3.237333,3,0.11,3.31
3.238217,3,-0.22,3.43
3.238447,3,NA,3.38
3.24015,3,0.02,3.3
3.240368,3,NA,3.38
3.240385,3,-0.8,3.34
3.240671,3,0.06,3.26
3.241256,3,-0.44,3.78
3.242448,3,-0.02,3.01
3.242723,3,0.1,3.32
3.242883,3,-0.31,3.4
3.243035,3,0.05,3.43
3.243492,3,-0.45,3.28
3.244052,3,NA,3.37
3.244747,3,NA,3.39
3.244775,3,-0.09,3.17
3.245419,3,0.11,3.14
3.245685,3,-0.37,3.22
3.246008,3,NA,3.33
3.246847,3,NA,3.58
3.247046,3,-0.05,3.22
3.247955,3,0.04,3.06
3.248335,3,-0.13,3.27
3.248699,3,NA,3.17
3.24888,3,0.1,3.38
3.249084,3,-0.08,3.13
3.249345,3,-0.58,3.27
3.249643,3,NA,3.19
3.25047,3,NA,3.3
3.250932,3,0.11,3.37
3.250986,3,-0.62,3.36
3.251184,3,-0.33,3.56
3.251644,3,0.15,3.67
3.252439,3,-0.18,3.67
3.252984,3,0.1,3.39
3.253007,3,0.11,3.46
3.253483,3,-0.6,3.89
3.253636,3,-0.15,3.56
3.255235,3,NA,3.59
3.255543,3,-0.06,3.16
3.256241,3,-0.43,3.82
3.256286,3,NA,3.83
3.257089,3,-0.7,3.48
3.25803,3,-0.27,3.89
3.258252,3,NA,3.4
3.25854,3,-0.56,3.83
3.258889,3,NA,3.82
3.259054,3,NA,3.18
3.260488,3,-0.11,3.83
3.261236,3,NA,3.54
3.26125,3,0.23,3.88
3.261392,3,NA,3.17
3.262146,3,0.02,3.37
3.263078,3,-0.11,3.8
3.26392,3,-0.22,3.46
3.264063,3,0.03,3.63
3.265669,3,-0.46,3.73
3.266236,3,NA,3.58
3.266448,3,NA,3.2
3.266875,3,0.15,3.71
3.267781,3,NA,3.15
3.268328,3,-1.55,3.76
3.268976,3,NA,3.64
3.269687,3,NA,3.57
3.270298,3,0.1,3.47
3.271503,3,-0.06,3.45
3.27161,3,NA,3.99
3.272145,3,-0.26,3.31
3.2725,3,NA,3.78
3.273072,3,0.02,3.57
3.274031,3,NA,3.58
3.274343,3,0.01,3.32
3.27489,3,-0.7,3.72
3.275312,3,-0.19,3.75
3.275765,3,-0.25,3.63
3.276715,3,NA,3.67
3.278172,3,-0.66,3.64
3.27835,3,0.19,3.48
3.279479,3,-0.37,3.52
3.280937,3,0.01,3.7
3.281453,3,-0.61,4.05
3.282243,3,NA,3.55
3.283522,3,-0.59,3.98
3.28375,3,-0.86,4.09
3.284735,3,-0.88,4.05
3.285007,3,-0.55,3.69
3.286198,3,-0.33,3.79
3.287036,3,-0.35,4.09
3.287295,3,-0.47,4.3
3.288916,3,-0.95,4.54
3.289261,3,-0.86,4.14
3.290959,3,-0.19,3.84
3.292214,3,-0.59,4.28
3.293051,3,NA,4.38
3.293823,3,-2.04,4.45
3.295475,3,-0.53,3.99
3.295658,3,-0.74,4.34
3.297393,3,-0.37,4.4
3.297778,3,-0.54,4.27
3.298729,3,-0.94,4.54
3.299381,3,-1.22,NA
3.299638,3,-0.38,3.98
3.302572,3,-0.28,4.12
3.30303,3,-0.4,4.14
3.303104,3,NA,3.85
3.303634,3,-1.03,4.3
3.303801,3,-0.26,3.95
3.306826,3,-1.06,4.04
3.307232,3,-0.37,3.98
3.307549,3,-0.14,4.06
3.308268,3,NA,4.49
3.308541,3,-1.28,4.29
3.310549,3,NA,3.86
3.312128,3,-0.38,3.81
3.312411,3,-0.5,3.74
3.313447,3,NA,4.18
3.313447,3,-0.77,4.33
3.314272,3,-1.12,3.44
3.315886,3,0.03,3.68
3.317587,3,NA,3.59
3.317667,3,-0.12,3.89
3.318743,3,-0.02,3.61
3.320667,3,-0.22,3.34
3.32075,3,NA,3.44
3.321333,3,NA,3.7
3.3216,3,-0.08,3.39
3.323333,3,-0.51,3.29
3.323474,3,NA,3.37
3.323913,3,-0.11,2.98
3.324,3,NA,3.65
3.324457,3,-0.04,3.48
3.326697,3,-0.47,3.53
3.327777,3,0,3.49
3.3286,3,NA,3.7
3.329184,3,-0.39,3.75
3.33167,3,-0.19,3.75
3.3318,3,-0.06,3.55
3.333092,3,-0.01,3.44
3.334157,3,-0.48,3.71
3.3358,3,-0.27,3.67
3.337856,3,NA,3.57
3.339305,3,0.06,3.36
3.33985,3,-0.21,3.87
3.341986,3,0.07,3.51
3.3421,3,-0.37,3.77
3.342383,3,0.03,3.66
3.344667,3,-0.04,3.28
3.346345,3,-1.1,3.7
3.347348,3,-0.62,3.52
3.350029,3,-0.23,3.45
3.35059,3,-0.62,3.84
3.352709,3,-0.15,3.38
3.354834,3,-0.57,3.58
3.35539,3,0.08,3.3
3.358522,3,-0.1,3.43
3.3587,3,-0.45,3.57
3.361788,3,0.05,3.17
3.362171,3,-0.7,3.2
3.365053,3,-0.04,3.26
3.366028,3,-0.18,3.13
3.368318,3,-0.41,3.35
3.369885,3,-0.66,3.46
3.371584,3,-0.22,3.82
3.373743,3,-0.59,3.64
3.3776,3,-0.75,3.64
3.378114,3,-1.31,3.48
3.38138,3,-0.32,3.46
3.381457,3,-0.59,3.66
3.384848,3,-0.87,3.6
3.385155,3,-0.66,3.62
3.388516,3,0.05,3.37
3.392185,3,-0.02,3.31
3.392711,3,-0.42,3.35
3.395854,3,-0.1,3.37
3.399698,3,-0.07,3.35
3.400929,3,-0.56,3.34
3.403549,3,-0.06,3.11
3.405443,3,-0.25,3.15
3.407401,3,-0.12,3.19
3.4116,3,-0.07,3.16
3.413833,3,-0.14,3.14
3.415417,3,-0.6,3.06
3.416044,3,-0.21,3.1
3.419074,3,-0.51,3.01
3.419992,3,-0.2,3.13
3.422593,3,-0.57,3.11
3.422955,3,-0.27,3.38
3.425918,3,-0.26,3.25
3.426111,3,-0.82,3.3
3.428881,3,-0.61,3.31
3.42963,3,-0.48,3.28
3.4322,3,-0.1,3.28
3.433825,3,-0.36,2.97
3.435533,3,-0.25,3.13
3.438191,3,-0.4,3.09
3.438867,3,-0.08,3.07
3.44275,3,0.04,3.12
3.443195,3,-0.46,3.1
3.448651,3,-0.88,3.57
3.450846,3,-0.02,3.4
3.457937,3,-0.92,2.82
3.460607,3,-0.01,3.58
3.462406,3,-0.36,3.15
3.463705,3,-0.1,3.28
3.466688,3,-0.34,3.54
3.469936,3,-0.41,3.34
3.470667,3,-0.4,3.28
3.47361,3,0.11,3.27
3.475182,3,-0.39,3.24
3.477381,3,0.08,2.96
3.479728,3,-0.59,3.15
3.481152,3,0.14,2.93
3.484959,3,-0.08,3.14
3.4888,3,0.15,3.25
3.490228,3,-0.02,3.19
3.495942,3,-0.09,2.95
3.496481,3,0.14,3.35
3.500323,4,-0.08,3.17
3.501656,4,-0.2,3.15
3.504164,4,-0.08,3.06
3.506788,4,-0.69,3.15
3.508004,4,0.14,3.19
3.51167,4,-0.09,3.29
3.511845,4,0.04,3.38
3.515198,4,-0.02,3.2
3.51834,4,-0.44,3.26
3.519901,4,-0.51,3.28
3.521483,4,-0.23,3.03
3.524102,4,-0.24,3.21
3.528219,4,-0.01,3.2
3.528884,4,-0.22,3.12
3.531605,4,-0.2,3.34
3.533667,4,-0.18,2.99
3.539627,4,-0.61,3.08
3.542583,4,-0.62,3.17
3.543435,4,-0.42,3.55
3.545714,4,-0.18,3.26
3.545967,4,0.1,3.47
3.549458,4,0,3.29
3.550625,4,0.17,3.45
3.5507,4,-0.13,3.35
3.553349,4,-0.26,3.18
3.555733,4,-0.55,3.58
3.556881,4,0,3.35
3.557918,4,0.22,2.88
3.5604,4,-0.15,3.22
3.563799,4,-0.34,2.88
3.565137,4,-0.25,3.21
3.568296,4,-0.05,3.17
3.574176,4,-0.06,2.97
3.574945,4,-0.34,3.29
3.575214,4,0.08,3.1
3.578673,4,0.11,3.16
3.57985,4,-0.17,3.17
3.582132,4,-0.52,3.43
3.584753,4,-0.41,3.23
3.585624,4,-0.17,3.15
3.588864,4,0.04,3.39
3.589036,4,-0.05,3.19
3.593286,4,-0.11,3.39
3.595343,4,-0.09,2.96
3.597536,4,0.17,3.29
3.597611,4,-0.04,2.98
3.598584,4,0.17,2.87
3.600851,4,0.03,3.11
3.601786,4,-0.28,3.34
3.601823,4,-0.08,2.83
3.604091,4,-0.12,3.01
3.605063,4,0.17,2.78
3.610286,4,0.11,3.2
3.612225,4,-0.02,3.06
3.615981,4,-0.2,3.29
3.617472,4,0.12,3.62
3.619737,4,-0.37,3.34
3.620557,4,0.09,3.55
3.624117,4,0.05,3.52
3.624168,4,-0.58,3.39
3.627797,4,0,3.47
3.628941,4,-0.65,3.64
3.633714,4,-0.97,3.42
3.635157,4,0.08,3.68
3.638486,4,-0.59,3.46
3.64269,4,0.22,3.57
3.64347,4,-0.08,3.42
3.646552,4,0.16,3.17
3.648478,4,-0.25,3.1
3.653115,4,0.1,3.27
3.656127,4,0.11,3.28
3.656781,4,-0.36,3.22
3.660921,4,-0.12,3.39
3.662152,4,0.11,3.47
3.66446,4,-1.89,3.46
3.667596,4,-1.13,2.93
3.670733,4,-0.81,3.56
3.671188,4,-0.33,3.42
3.674026,4,-0.74,3.84
3.674203,4,-0.15,3.71
3.677645,4,-0.05,3.48
3.679443,4,-0.48,3.18
3.681239,4,0.14,3.57
3.684833,4,0.1,3.26
3.685045,4,-0.06,3.19
3.688118,4,-0.06,3.06
3.689766,4,-0.27,3
3.691254,4,-0.05,3.08
3.69393,4,-0.15,3.31
3.694391,4,-0.17,3.1
3.697527,4,0.13,3.22
3.698094,4,-0.56,3.14
3.700663,4,-0.14,3.11
3.702258,4,-0.35,3.45
3.703799,4,-0.1,3.29
3.706423,4,-0.42,3.3
3.706936,4,-0.61,3.13
3.710073,4,-0.4,3.35
3.713209,4,-0.1,3.47
3.714751,4,-0.99,3.5
3.716394,4,-0.3,3.37
3.717503,4,-0.23,3.65
3.719502,4,-0.33,3.27
3.721082,4,-0.23,3.55
3.724505,4,-0.19,3.03
3.7246610000000002,4,-0.1,3.25
3.72824,4,-0.18,3.06
3.729507,4,-1.24,3.09
3.738976,4,0.08,3.21
3.742555,4,0.19,3.68
3.745278,4,-0.19,3.13
3.746134,4,0.05,3.32
3.749363,4,-0.14,3.75
3.750075,4,-0.25,2.91
3.755597,4,-0.17,3.55
3.759217,4,0,3.55
3.759568,4,-0.1,3.16
3.762911,4,0.08,3.22
3.765283,4,0.04,3.1
3.766606,4,0.09,3.36
3.7703,4,0.15,3.17
3.770997,4,-0.55,3.21
3.773994,4,-0.08,3.23
3.776711,4,-0.2,3.16
3.777689,4,0.13,3.32
3.782425,4,-0.67,3.01
3.785077,4,0.06,3.25
3.788144,4,-0.42,3.26
3.788796,4,0.1,3.43
3.792512,4,0.37,3.55
3.794557,4,-0.24,3.23
3.796219,4,-0.09,3.29
3.799758,4,0.07,3.27
3.802793,4,0.04,3.14
3.805826,4,-0.12,3.33
3.805953,4,-0.6,3.04
3.807012,4,-0.14,3.21
3.808788,4,0.11,3.24
3.810689,4,-0.29,3.27
3.811545,4,-0.37,3.03
3.811569,4,0.02,3.38
3.81435,4,0.03,3.26
3.814967,4,-0.31,3.19
3.815822,4,-0.74,2.83
3.817131,4,-0.21,3.43
3.819267,4,-0.79,3
3.819994,4,-0.09,3.42
3.8202,4,-0.43,2.94
3.823028,4,-0.39,3.21
3.823374,4,-0.79,3.28
3.826062,4,-0.38,3.85
3.829096,4,-0.44,3.59
3.831279,4,-0.73,3.51
3.832017,4,-0.44,3.85
3.83475,4,-0.58,3.17
3.835007,4,-0.65,3.37
3.838801,4,-0.07,3.48
3.840217,4,-0.26,3.46
3.843164,4,-0.18,3.35
3.843662,4,-0.26,2.95
3.848663,4,0.1,3.25
3.854622,4,0.23,3.76
3.861347,4,-0.17,3.43
3.864854,4,-0.13,3.34
3.866206,4,-0.4,3.28
3.868295,4,-0.21,3.79
3.871048,4,-0.53,3.47
3.871736,4,-0.01,3.76
3.87517,4,0.03,3.81
3.875858,4,-0.65,3.38
3.878493,4,-0.34,3.43
3.880532,4,-0.3,2.77
3.881815,4,0.11,3.52
3.885207,4,-0.22,3.28
3.888459,4,0.09,3.22
3.889881,4,-0.3,3.26
3.891782,4,-0.13,3.32
3.894556,4,-0.52,3.07
3.895104,4,0.18,3.13
3.898426,4,-0.08,3.49
3.89923,4,-0.08,3.04
3.901748,4,0.06,3.21
3.904047,4,-0.35,2.99
3.905681,4,0.06,3.28
3.913868,4,-0.02,3.17
3.914715,4,-0.58,3.2
3.91678,4,-0.01,3.14
3.918603,4,-0.68,3.31
3.919691,4,-0.4,3.51
3.922603,4,-0.41,3.81
3.925525,4,-0.58,3.66
3.926474,4,-0.38,3.04
3.928459,4,-0.45,3.68
3.929304,4,-0.42,3.14
3.931392,4,0.19,3.51
3.933347,4,-0.48,2.79
3.934325,4,0.06,3.41
3.936336,4,-0.42,3
3.937552,4,-0.24,2.93
3.938873,4,-0.51,2.85
3.94141,4,-0.47,3.27
3.943126,4,-0.15,3.12
3.943947,4,-0.79,3.24
3.946051,4,-0.12,3.6
3.947616,4,-0.23,3.09
3.948273,4,-0.51,3.3
3.95018,4,-0.38,3.26
3.95234,4,-0.64,3
3.952744,4,-0.42,3.1
3.955308,4,-0.27,3.22
3.956379,4,-0.32,2.9
3.957872,4,-0.07,3.16
3.960164,4,-0.11,3.04
3.963,4,0.15,3.24
3.963949,4,-0.21,3.22
3.965571,4,0.11,3.27
3.968445,4,-0.04,3.15
3.96861,4,0.11,3.22
3.971692,4,0.05,3.27
3.973146,4,-0.39,2.9
3.974774,4,0.03,3.28
3.9774,4,-0.15,3.25
3.977855,4,-0.02,3.26
3.980937,4,-0.13,3.38
3.981604,4,-0.71,3.33
3.984269,4,0.18,3.01
3.987749,4,-0.03,3.31
3.988332,4,-0.29,3.48
3.990014,4,-0.16,3.26
3.991228,4,0.07,3.67
3.998423,4,-0.44,3.28
4.001667,4,0.14,3.36
4.003048,4,-0.81,3.21
4.005146,4,0.19,3.33
4.006832,4,0.07,3.06
4.007673,4,-0.1,2.83
4.008626,4,0.1,3.13
4.0116,4,0.09,3.16
4.014243,4,0.12,3.22
4.014621,4,-0.23,3.16
4.017679,4,-0.42,3.2
4.019451,4,0.03,3.24
4.021204,4,-0.17,3.03
4.023161,4,-0.14,3.23
4.025463,4,-0.25,3.15
4.026872,4,-0.06,3.32
4.029662,4,-0.26,3.22
4.030451,4,-0.3,3.37
4.033566,4,-1.07,3.39
4.033853,4,0.05,3.34
4.039165,4,-0.09,3.8
4.042534,4,-0.19,3.66
4.043348,4,-0.26,3.02
4.045899,4,-0.19,3.47
4.049264,4,0.02,3.52
4.049435,4,0.05,2.96
4.052629,4,0.01,3.39
4.055522,4,-0.31,3.21
4.05936,4,0.02,3.54
4.061591,4,-0.25,3.06
4.062675,4,-0.06,3.4
4.065945,4,0.03,3.56
4.071678,4,-0.12,3.09
4.075751,4,0,3.57
4.076722,4,-0.34,3.23
4.07902,4,0.03,3.43
4.081765,4,-0.01,3.19
4.082289,4,-0.16,3.47
4.085558,4,-0.37,3.46
4.088827,4,-0.14,3.31
4.091852,4,-0.22,3.15
4.09275,4,-0.06,3.38
4.095388,4,-0.17,3.47
4.0969,4,-0.34,3.35
4.098864,4,-0.07,3.33
4.101685,4,-0.22,3.09
4.102338,4,-0.05,3.53
4.105813,4,-0.29,3.08
4.106375,4,-0.25,3.19
4.108616,4,0.18,3.43
4.110182,4,-0.2,3.18
4.11138,4,0.03,3.57
4.11936,4,-0.47,3.22
4.121021,4,-0.06,3.49
4.124748,4,0.08,3.16
4.125525,4,-0.1,3.06
4.131975,4,-0.17,3.12
4.132519,4,-0.03,3.54
4.136473,4,-0.36,2.82
4.138566,4,-0.44,3.15
4.140545,4,0.25,3.53
4.144634,4,-0.02,3.27
4.145329,4,-0.77,3.2
4.148161,4,-0.17,3.41
4.149017,4,-0.56,3.12
4.150914,4,0.01,3.2
4.15122,4,-0.03,2.99
4.153422,4,-0.48,3.34
4.1536670000000004,4,-0.02,3.25
4.155625,4,-0.2,3.29
4.15642,4,0,3.09
4.157827,4,-0.05,3.16
4.159174,4,-0.39,3.03
4.160029,4,-0.29,2.91
4.161586,4,-0.01,3.34
4.163853,4,0.02,3.31
4.16648,4,-0.23,3.04
4.168387,4,0.04,3.12
4.168631,4,-0.26,3.07
4.170653,4,0.17,3.24
4.170781,4,-0.2,3.02
4.172932,4,-0.25,3.15
4.173006,4,0,3.23
4.175703,4,-0.08,3.31
4.176969,4,-0.34,3.02
4.178765,4,-0.12,3.22
4.182164,4,-0.06,3.55
4.182313,4,-0.7,3.04
4.185564,4,-0.14,3.3
4.187467,4,-0.59,3.24
4.190754,4,0.17,3.59
4.191214,4,-0.45,3.42
4.194961,4,-0.59,3.14
4.197894,4,-0.4,3.19
4.198649,4,-0.29,3.17
4.200084,4,-0.44,2.99
4.204447,4,-0.4,3.37
4.205519,4,-0.29,3.07
4.206628,4,-0.48,3.28
4.208772,4,-0.44,2.59
4.20881,4,-0.67,3.29
4.211987,4,-0.25,3.51
4.212445,4,-0.63,3.09
4.215115,4,-0.49,3.17
4.218026,4,-0.47,2.95
4.220024,4,-0.29,2.94
4.221072,4,-0.38,3.15
4.2244,4,-0.44,3.16
4.226084,4,-0.12,3.22
4.227727,4,-0.29,3.38
4.229528,4,-0.47,3.44
4.230773,4,-0.22,3.14
4.231125,4,-0.43,3.22
4.233258,4,-0.2,3.33
4.235392,4,-0.22,3.49
4.235796,4,-0.16,3.13
4.238333,4,-0.16,3.18
4.241257,4,-0.11,3.22
4.242639,4,-0.15,3.14
4.242991,4,-0.03,3.52
4.244711,4,-0.05,3.1
4.246093,4,-0.11,3.08
4.248166,4,-0.32,3.09
4.2488,4,-0.14,3.46
4.251579,4,-0.11,3.95
4.252902,4,-0.14,3.28
4.256122,4,-0.24,3.18
4.260943,4,-0.37,3.19
4.260952,4,0,3.15
4.264143,4,-0.26,3.17
4.265488,4,-0.06,3.42
4.267497,4,-0.13,3.29
4.274206,4,-0.18,3.15
4.278073,4,-0.02,3.64
4.278846,4,0.13,3.05
4.278846,4,-0.41,3.31
4.2821,4,-0.39,3.13
4.283903,4,-0.17,3.24
4.283903,4,-0.14,3.23
4.288786,4,-0.68,2.86
4.288786,4,-0.09,3.26
4.289814,4,-0.05,3.34
4.292364,4,0.03,3.3
4.292364,4,-0.1,3.16
4.293671,4,-0.03,3.16
4.295942,4,0.14,3.06
4.295942,4,-0.03,3.14
4.301251,4,-0.04,3.4
4.303075,4,-0.33,3.31
4.305575,4,-0.49,3.22
4.308075,4,-0.14,3.2
4.310576,4,-0.22,2.87
4.313053,4,-0.17,3.12
4.316579,4,-0.42,2.91
4.321867,4,-0.49,3.24
4.324514,4,-0.14,3.27
4.32881,4,-0.04,3.14
4.336554,4,-0.25,3.48
4.338679,4,-0.05,3.08
4.341772,4,-0.22,3.3
4.344586,4,0,3.2
4.346608,4,-0.26,3.02
4.347995,4,-0.09,3.08
4.350825,4,0.08,3.2
4.351216,4,-0.05,3.02
4.354436,4,-0.21,2.92
4.355036,4,-0.35,2.87
4.357391,4,-0.11,3.12
4.358831,4,-0.14,3.2
4.36029,4,-0.33,3.1
4.361942,4,NA,3.37
4.362626,4,-0.15,3.24
4.363188,4,-0.39,3.17
4.364841,4,-0.1,3.29
4.36571,4,-0.09,3.39
4.366158,4,-0.45,3.52
4.366504,4,-0.45,2.94
4.369148,4,NA,3.47
4.370722,4,-0.06,3.61
4.371058,4,-0.38,3.33
4.371404,4,0,3.38
4.374394,4,-0.1,3.63
4.375611,4,-0.18,3.05
4.375968,4,NA,3.3
4.37665,4,0.06,3.22
4.37964,4,NA,3.56
4.380165,4,-0.28,3.33
4.381214,4,NA,3.37
4.381896,4,0.01,3.11
4.384718,4,-0.28,2.88
4.384887,4,NA,3.48
4.38646,4,NA,3
4.387143,4,0.02,3.16
4.389272,4,-0.6,3.41
